AUDBUSD,895,5299.92882776883
FIOBNB,896,465.02952300581967
FIOBTC,897,246.43281482823602
FIOBUSD,898,887.9192082500326
BNBUPUSDT,899,196.95132796607118
BNBDOWNUSDT,900,164.45086991471044
XTZUPUSDT,901,176.1548967962689
XTZDOWNUSDT,902,208.20380857879698
AVABNB,903,445.2130592134292
AVABTC,904,286.9199605295889
AVABUSD,905,535.0779056095997
USDTBKRW,906,1312.0211651118539
BUSDBKRW,907,1309.5672487499344
IOTABUSD,908,453.873937377612
MANAUSDT,909,712.866310993448
XRPAUD,910,473.1500257789929
BNBAUD,911,427.1457016104228
AUDUSDT,912,4498.630418009103
BALBNB,913,609.9863924436924
BALBTC,914,411.23375060158315
BALBUSD,915,271.5177303505067
YFIBNB,916,422.10306092758503
YFIBTC,917,210.16480420168566
YFIBUSD,918,272.1361507656828
YFIUSDT,919,273.0175649769411
BLZBUSD,920,nan
KMDBUSD,921,nan
BALUSDT,922,273.57120611475
BLZUSDT,923,352.6311498223195
IRISUSDT,924,394.8224763754132
KMDUSDT,925,443.39734772832895
BTCDAI,926,256.4809117839774
ETHDAI,927,123.5852979584607
BNBDAI,928,411.0888608421047
USDTDAI,929,15197.85255311536
BUSDDAI,930,11782.882938736475
JSTBNB,931,704.915183489795
JSTBTC,932,346.62362570937546
JSTBUSD,933,544.2010711684352
JSTUSDT,934,543.9751896127951
SRMBNB,935,572.976186775821
SRMBTC,936,261.63019924629924
SRMBUSD,937,404.1377256208807
SRMUSDT,938,406.42152352836484
ANTBNB,939,392.9363869182386
ANTBTC,940,227.8086431997619
ANTBUSD,941,672.4508977261733
ANTUSDT,942,681.002361539885
CRVBNB,943,387.8723099620473
CRVBTC,944,215.33041462005056
CRVBUSD,945,285.1207356978345
CRVUSDT,946,284.87596699509453
SANDBNB,947,714.5428066291527
SANDBTC,948,352.18762764292194
SANDUSDT,949,461.34169037033246
SANDBUSD,950,460.9520008562356
OCEANBNB,951,340.78912260813956
OCEANBTC,952,221.79957284424285
OCEANBUSD,953,192.63774688083691
OCEANUSDT,954,192.6851819555396
NMRBNB,955,643.8242302479498
NMRBTC,956,276.96280851288816
NMRBUSD,957,622.12927651822
NMRUSDT,958,620.2142139543665
DOTBNB,959,412.12132764824514
DOTBTC,960,333.23549106559614
DOTBUSD,961,245.75172023527162
DOTUSDT,962,244.79488689418602
LUNABNB,963,575.7820424387722
LUNABTC,964,284.1804903327002
LUNABUSD,965,504.28122648002187
LUNAUSDT,966,504.83272225468954
IDEXBTC,967,135.34107990759512
IDEXBUSD,968,255.40684672140867
RSRBNB,969,113.05664795272732
RSRBTC,970,140.99853804602103
RSRBUSD,971,96.4733132751589
RSRUSDT,972,96.26132539624415
PAXGBNB,973,485.4904989667829
PAXGBTC,974,297.8832217672444
PAXGBUSD,975,nan
PAXGUSDT,976,1492.4013436856176
WNXMBNB,977,260.3603199975665
WNXMBTC,978,183.35576958537553
WNXMBUSD,979,nan
WNXMUSDT,980,183.74566130757495
TRBBNB,981,562.3277773407948
TRBBTC,982,251.25748433023216
TRBBUSD,983,292.79178503358634
TRBUSDT,984,304.95563718621753
ETHNGN,985,122.33506970602016
DOTBIDR,986,251.1358625914687
LINKAUD,987,210.77416955829608
SXPAUD,988,339.5992518247596
BZRXBNB,989,638.5480038509294
BZRXBTC,990,263.2129980006758
BZRXBUSD,991,350.6044008601594
BZRXUSDT,992,355.4162593632196
WBTCBTC,993,21566.506204189907
WBTCETH,994,184.7921444872431
SUSHIBNB,995,314.687717808715
SUSHIBTC,996,231.10874036089123
SUSHIBUSD,997,208.70561477191401
SUSHIUSDT,998,209.00514893975225
YFIIBNB,999,369.5247373612726
YFIIBTC,1000,193.2795045723316
YFIIBUSD,1001,378.34558271061303
YFIIUSDT,1002,380.7367043226135
KSMBNB,1003,451.5273948058995
KSMBTC,1004,283.7883846360995
KSMBUSD,1005,605.0635032630657
KSMUSDT,1006,605.4913889293695
EGLDBNB,1007,680.9848290399485
EGLDBTC,1008,288.10501041297266
EGLDBUSD,1009,417.35835777676186
EGLDUSDT,1010,417.6406419818648
DIABNB,1011,528.3118238714188
DIABTC,1012,238.45688981021414
DIABUSD,1013,314.3865704715133
DIAUSDT,1014,316.15618071899024
RUNEUSDT,1015,259.9242655127187
FIOUSDT,1016,902.9748471654897
UMABTC,1017,307.0962227311182
UMAUSDT,1018,364.3968683229595
EOSUPUSDT,1019,123.4343075915714
EOSDOWNUSDT,1020,137.11839898630748
TRXUPUSDT,1021,114.8233136359556
TRXDOWNUSDT,1022,145.10549055594373
XRPUPUSDT,1023,223.5171376843012
XRPDOWNUSDT,1024,220.5793171554859
DOTUPUSDT,1025,144.76850421514325
DOTDOWNUSDT,1026,69.0796702214321
SRMBIDR,1027,410.06368244652856
ONEBIDR,1028,250.68076803307173
LINKTRY,1029,222.55755141881855
USDTNGN,1030,6372.745140124274
BELBNB,1031,361.4869375666112
BELBTC,1032,197.2643206883326
BELBUSD,1033,447.4409093382692
BELUSDT,1034,452.73613597130856
WINGBNB,1035,353.8755410244425
WINGBTC,1036,201.24873851780058
SWRVBNB,1037,245.8505393987123
SWRVBUSD,1038,376.4508126951903
WINGBUSD,1039,482.4714688604077
WINGUSDT,1040,492.6407716442964
LTCUPUSDT,1041,69.19962200154177
LTCDOWNUSDT,1042,59.693225863899556
LENDBKRW,1043,nan
SXPEUR,1044,432.67185753247384
CREAMBNB,1045,289.4338023144958
CREAMBUSD,1046,432.9396511865507
UNIBNB,1047,427.62487941852635
UNIBTC,1048,235.99264083946096
UNIBUSD,1049,240.98624140494644
UNIUSDT,1050,240.86544495338984
NBSBTC,1051,221.37338765021676
NBSUSDT,1052,424.2666999361648
OXTBTC,1053,239.97792405286418
OXTUSDT,1054,756.9344541262354
SUNBTC,1055,272.0533881470411
SUNUSDT,1056,388.667117096449
AVAXBNB,1057,276.16972456581567
AVAXBTC,1058,224.46692420053336
AVAXBUSD,1059,296.87240233097157
AVAXUSDT,1060,297.92428460982745
HNTBTC,1061,198.854463757464
HNTUSDT,1062,527.6623758514162
BAKEBNB,1063,373.84300411714474
BURGERBNB,1064,369.21062038896065
SXPBIDR,1065,343.70942687816154
LINKBKRW,1066,177.0230235212927
FLMBNB,1067,439.58729992027753
FLMBTC,1068,226.02023921761622
FLMBUSD,1069,320.3799660839092
FLMUSDT,1070,325.4744425356667
SCRTBTC,1071,142.91844083923073
SCRTETH,1072,98.24299654094052
CAKEBNB,1073,348.73125424411404
CAKEBUSD,1074,564.731939957533
SPARTABNB,1075,263.7827048441091
UNIUPUSDT,1076,179.65544872410564
UNIDOWNUSDT,1077,120.01285849742749
ORNBTC,1078,277.9852973825288
ORNUSDT,1079,297.4781456107977
TRXNGN,1080,336.8730831945396
SXPTRY,1081,378.0547939515329
UTKBTC,1082,230.39531553057142
UTKUSDT,1083,191.76034031301748
XVSBNB,1084,493.5844450635797
XVSBTC,1085,288.31743510228176
XVSBUSD,1086,617.5808150471368
XVSUSDT,1087,620.7361819419924
ALPHABNB,1088,148.7468772357164
ALPHABTC,1089,158.2299844594065
ALPHABUSD,1090,116.35879683194331
ALPHAUSDT,1091,116.5730744903182
VIDTBTC,1092,226.14102061324053
VIDTBUSD,1093,376.35386323762106
AAVEBNB,1094,420.72604924928606
BTCBRL,1095,258.6476564866155
USDTBRL,1096,4676.249342504786
AAVEBTC,1097,213.0181278523724
AAVEETH,1098,196.75923851361253
AAVEBUSD,1099,255.2339919203393
AAVEUSDT,1100,256.3721905180263
AAVEBKRW,1101,224.78913811493416
NEARBNB,1102,376.42005806841394
NEARBTC,1103,340.4268568637831
NEARBUSD,1104,333.94419989135844
NEARUSDT,1105,332.11522998013186
SXPUPUSDT,1106,145.0424407312911
SXPDOWNUSDT,1107,102.15372348569026
DOTBKRW,1108,233.82717154569482
SXPGBP,1109,325.3810193861724
FILBNB,1110,259.2708189557542
FILBTC,1111,173.7682275377047
FILBUSD,1112,418.64225470843013
FILUSDT,1113,422.6312964260736
FILUPUSDT,1114,155.4308893547669
FILDOWNUSDT,1115,226.50684680594858
YFIUPUSDT,1116,183.14639814522232
YFIDOWNUSDT,1117,99.21503934435059
INJBNB,1118,364.27173975284825
INJBTC,1119,189.18982802569764
INJBUSD,1120,258.2576992795154
INJUSDT,1121,259.39183884504513
AERGOBTC,1122,85.38840346743292
AERGOBUSD,1123,83.37449059780677
LINKEUR,1124,249.8920310515423
ONEBUSD,1125,248.05874291385783
EASYETH,1126,134.8058085721528
AUDIOBTC,1127,258.08701887643974
AUDIOBUSD,1128,706.1753812690363
AUDIOUSDT,1129,732.5394987927041
CTKBNB,1130,551.1408982846903
CTKBTC,1131,270.2142211262012
CTKBUSD,1132,312.7350518686797
CTKUSDT,1133,314.6270349382388
BCHUPUSDT,1134,68.54561326551408
BCHDOWNUSDT,1135,43.711663183982076
BOTBTC,1136,206.89577829699329
BOTBUSD,1137,472.73410189756555
ETHBRL,1138,122.3997005668603
DOTEUR,1139,296.75629562148487
AKROBTC,1140,207.58320875434248
AKROUSDT,1141,413.03205554206676
KP3RBNB,1142,156.6764025877795
KP3RBUSD,1143,124.40207297200385
AXSBNB,1144,291.84662841389337
AXSBTC,1145,204.73523495196463
AXSBUSD,1146,348.23115673513473
AXSUSDT,1147,351.82404245678464
HARDBNB,1148,393.01409728913364
HARDBTC,1149,209.1809579046624
HARDBUSD,1150,431.23315584212304
HARDUSDT,1151,447.4249183180572
BNBBRL,1152,399.9067292918936
LTCEUR,1153,198.58785331728708
RENBTCBTC,1154,6913.571457086736
RENBTCETH,1155,176.12589886702835
DNTBUSD,1156,625.854651412414
DNTUSDT,1157,673.165864775044
SLPETH,1158,115.58043372102487
ADAEUR,1159,226.86057046679193
LTCNGN,1160,165.5650270360536
CVPETH,1161,212.3260611838486
CVPBUSD,1162,267.8135073185492
STRAXBTC,1163,177.56761308733144
STRAXETH,1164,120.36853426767048
STRAXBUSD,1165,446.14393022332604
STRAXUSDT,1166,449.4269986704219
FORBTC,1167,221.75576621314067
FORBUSD,1168,729.438409615646
UNFIBNB,1169,224.10960070610568
UNFIBTC,1170,154.27410663367868
UNFIBUSD,1171,179.38942302176804
UNFIUSDT,1172,179.47343289705825
FRONTETH,1173,238.73593739284152
FRONTBUSD,1174,194.95642217291132
BCHABUSD,1175,594.9645613147705
ROSEBTC,1176,214.46447227396595
ROSEBUSD,1177,513.3594539195246
ROSEUSDT,1178,516.9923150919941
AVAXTRY,1179,301.2985524767526
BUSDBRL,1180,4083.299013506956
AVAUSDT,1181,537.4609929795247
SYSBUSD,1182,362.72231880414154
XEMUSDT,1183,322.9773629560606
HEGICETH,1184,253.48082071993687
HEGICBUSD,1185,105.52541871039634
AAVEUPUSDT,1186,146.14689281947324
AAVEDOWNUSDT,1187,130.4364441017011
PROMBNB,1188,174.4767455952335
PROMBUSD,1189,151.05371536867273
XRPBRL,1190,492.8443426112302
XRPNGN,1191,498.1170591360609
SKLBTC,1192,247.55359821651362
SKLBUSD,1193,303.7397450907418
SKLUSDT,1194,306.7432347357875
BCHEUR,1195,225.17812067794304
YFIEUR,1196,306.4887985890545
ZILBIDR,1197,207.66520343159112
SUSDBTC,1198,241.7638550295532
SUSDETH,1199,135.6509999582703
SUSDUSDT,1200,1566.1222075065396
COVERETH,1201,119.34127987091124
COVERBUSD,1202,129.80633426119462
GLMBTC,1203,192.51074293507548
GLMETH,1204,127.143890159776
GHSTETH,1205,141.86409798256065
GHSTBUSD,1206,654.8722045732769
SUSHIUPUSDT,1207,148.99701287946343
SUSHIDOWNUSDT,1208,95.6562945830178
XLMUPUSDT,1209,238.73980271784038
XLMDOWNUSDT,1210,167.03017802416542
LINKBRL,1211,205.21720191387436
LINKNGN,1212,198.4797772048318
LTCRUB,1213,175.08953028232432
TRXTRY,1214,378.52719550197816
XLMEUR,1215,454.8762636747989
DFETH,1216,165.60329506007102
DFBUSD,1217,571.516490406014
GRTBTC,1218,126.89254228336304
GRTETH,1219,94.97433616294596
GRTUSDT,1220,227.9190517545424
JUVBTC,1221,155.84229443659447
JUVBUSD,1222,300.98464996835474
JUVUSDT,1223,304.3043257473918
PSGBTC,1224,151.0489395829879
PSGBUSD,1225,284.5751619763598
PSGUSDT,1226,287.6019401078903
BUSDBVND,1227,3830.304868873307
USDTBVND,1228,7144.191647440945
1INCHBTC,1229,142.5489012101435
1INCHUSDT,1230,237.9456437202666
REEFBTC,1231,87.33430808523151
REEFUSDT,1232,124.24890995814849
OGBTC,1233,110.03229417605743
OGUSDT,1234,156.81170024157623
ATMBTC,1235,108.9002073576387
ATMUSDT,1236,124.01696524101668
ASRBTC,1237,91.90725959114287
ASRUSDT,1238,125.48767880360812
CELOBTC,1239,99.67308397113983
CELOUSDT,1240,183.56495483996002
RIFBTC,1241,165.07276561254596
RIFUSDT,1242,169.44380835294936
CHZTRY,1243,313.76763491303063
XLMTRY,1244,192.97775146243998
LINKGBP,1245,201.4163402046091
GRTEUR,1246,190.16463729930973
BTCSTBTC,1247,129.27984507625757
BTCSTBUSD,1248,107.57506689398951
BTCSTUSDT,1249,107.34486020865073
TRUBTC,1250,239.87030275323846
TRUBUSD,1251,129.70918241051217
TRUUSDT,1252,130.05160888537668
DEXEETH,1253,260.924636104241
DEXEBUSD,1254,375.45480415957826
EOSEUR,1255,623.4484476961061
LTCBRL,1256,317.7684833820303
USDCBUSD,1257,131373.51386180165
TUSDBUSD,1258,124917.49602528154
PAXBUSD,1259,79800.98979539426
CKBBTC,1260,130.76832218593646
CKBBUSD,1261,167.20422789862556
CKBUSDT,1262,166.9127790810379
TWTBTC,1263,94.49221230514675
TWTBUSD,1264,124.57527045298389
TWTUSDT,1265,124.68647727711783
FIROBTC,1266,262.83094795889735
FIROETH,1267,268.86611403077615
FIROUSDT,1268,267.01200793049964
BETHETH,1269,1725.9278774775728
DOGEEUR,1270,69.97632875630124
DOGETRY,1271,70.71955832808037
DOGEAUD,1272,83.37731245517526
DOGEBRL,1273,82.76904081892009
DOTNGN,1274,196.75499901663525
PROSETH,1275,180.9490753519102
LITBTC,1276,44.30230236533655
LITBUSD,1277,42.093945293482
LITUSDT,1278,42.08946072447133
BTCVAI,1279,498.41702283699055
BUSDVAI,1280,2002.1406105043923
SFPBTC,1281,62.11674097935353
SFPBUSD,1282,60.03205894573836
SFPUSDT,1283,60.02255896838535
DOGEGBP,1284,332.0785730828644
DOTTRY,1285,242.46275415594516
FXSBTC,1286,76.02470727256411
FXSBUSD,1287,95.0063120062522
DODOBTC,1288,204.97048767301922
DODOBUSD,1289,183.00147604188126
DODOUSDT,1290,182.96622018798462
FRONTBTC,1291,232.6651848910103
EASYBTC,1292,277.97997250802007
CAKEBTC,1293,155.622130696944
CAKEUSDT,1294,174.73705280798364
BAKEBUSD,1295,137.54752890548178
UFTETH,1296,113.45370250139223
UFTBUSD,1297,105.85751207015767
1INCHBUSD,1298,150.47470733847447
BANDBUSD,1299,269.98526806383643
GRTBUSD,1300,226.132885467027
IOSTBUSD,1301,141.35043202421053
OMGBUSD,1302,326.0029520215357
REEFBUSD,1303,266.01327254911473
ACMBTC,1304,105.43786948326664
ACMBUSD,1305,89.66656777730877
ACMUSDT,1306,89.66800298984154
AUCTIONBTC,1307,137.0578779242489
AUCTIONBUSD,1308,107.53972414907469
PHABTC,1309,108.12962981520036
PHABUSD,1310,89.14744250238498
DOTGBP,1311,349.1706953926297
ADATRY,1312,270.9214656842843
ADABRL,1313,263.4529343182373
ADAGBP,1314,264.17944729718675
TVKBTC,1315,126.65496394316226
TVKBUSD,1316,114.41984558070749
BADGERBTC,1317,266.98884170319104
BADGERBUSD,1318,196.6395119544697
BADGERUSDT,1319,196.9794513006877
FISBTC,1320,296.07168373468784
FISBUSD,1321,200.47277987118267
FISUSDT,1322,201.2030072693233
DOTBRL,1323,904.4727190531975
ADAAUD,1324,850.232090554609
HOTTRY,1325,479.486834904787
EGLDEUR,1326,683.1224277798284
OMBTC,1327,128.91767771796535
OMBUSD,1328,177.61178985401625
OMUSDT,1329,178.03912303456977
PONDBTC,1330,197.8983645769598
PONDBUSD,1331,247.90357447258108
PONDUSDT,1332,249.08833604606735
DEGOBTC,1333,76.02863128872147
DEGOBUSD,1334,68.02985721240644
DEGOUSDT,1335,67.95939323209686
AVAXEUR,1336,446.0592158872301
BTTTRY,1337,148.76523409813024
CHZBRL,1338,118.76866243783094
UNIEUR,1339,537.0159188016179
ALICEBTC,1340,67.61783305124895
ALICEBUSD,1341,69.42805895873623
ALICEUSDT,1342,69.42602596571366
CHZBUSD,1343,147.8942176233323
CHZEUR,1344,152.22732226124265
CHZGBP,1345,149.79779531020407
BIFIBNB,1346,103.68462062390411
BIFIBUSD,1347,116.72118967251826
LINABTC,1348,137.2282301339475
LINABUSD,1349,138.27364544390494
LINAUSDT,1350,137.97075270897827
ADARUB,1351,482.00222680199386
ENJBRL,1352,341.35107296125454
ENJEUR,1353,328.90617025570504
MATICEUR,1354,419.9313393878083
NEOTRY,1355,721.3826959996355
PERPBTC,1356,180.55819578403018
PERPBUSD,1357,162.79982882570025
PERPUSDT,1358,162.6035774366405
RAMPBTC,1359,183.93239411364854
RAMPBUSD,1360,184.1083630847773
RAMPUSDT,1361,183.99517710232737
SUPERBTC,1362,141.16071167181693
SUPERBUSD,1363,119.13920728859135
SUPERUSDT,1364,118.98520852841557
CFXBTC,1365,160.07349405245938
CFXBUSD,1366,171.18261296712498
CFXUSDT,1367,170.52804158729856
ENJGBP,1368,761.5193145294113
EOSTRY,1369,136.58681846418204
LTCGBP,1370,697.80635740595
LUNAEUR,1371,1118.119414523588
RVNTRY,1372,834.70268351109
THETAEUR,1373,754.3344400931212
XVGBUSD,1374,538.634433780594
EPSBTC,1375,100.58705130430657
EPSBUSD,1376,94.0289332582594
EPSUSDT,1377,93.99917171216609
AUTOBTC,1378,238.8941597979636
AUTOBUSD,1379,205.21355909761368
AUTOUSDT,1380,204.66536919182292
TKOBTC,1381,118.55116105177937
TKOBIDR,1382,132.5554680241495
TKOBUSD,1383,135.78192063227877
TKOUSDT,1384,135.65996135978594
PUNDIXETH,1385,138.97343091243005
PUNDIXUSDT,1386,157.62863857870698
BTTBRL,1387,399.9297069582978
BTTEUR,1388,371.04515153486517
HOTEUR,1389,252.76155918652438
WINEUR,1390,185.37254585426135
TLMBTC,1391,77.30330559571861
TLMBUSD,1392,76.55531375766031
TLMUSDT,1393,76.45285701259749
1INCHUPUSDT,1394,108.50025242428133
1INCHDOWNUSDT,1395,198.1054036679443
BTGBUSD,1396,165.05168952139778
BTGUSDT,1397,165.1283875854573
HOTBUSD,1398,228.3002552347466
BNBUAH,1399,347.55406186078534
ONTTRY,1400,195.97809116432148
VETEUR,1401,148.49031373207862
VETGBP,1402,148.92669654188663
WINBRL,1403,275.9783152016993
MIRBTC,1404,360.08400112604704
MIRBUSD,1405,435.23843263020507
MIRUSDT,1406,434.59592492418534
BARBTC,1407,135.05388142358177
BARBUSD,1408,99.55047092302883
BARUSDT,1409,99.31642322925919
FORTHBTC,1410,148.1013735171346
FORTHBUSD,1411,163.13507039211484
FORTHUSDT,1412,163.1158204384631
CAKEGBP,1413,208.6038587523969
DOGERUB,1414,225.5733768896537
HOTBRL,1415,202.7854375829276
WRXEUR,1416,290.55685097682283
EZBTC,1417,313.4605300040435
EZETH,1418,199.1743626575032
BAKEUSDT,1419,80.58105863450145
BURGERBUSD,1420,50.36524990653713
BURGERUSDT,1421,50.34921183245092
SLPBUSD,1422,90.816859315907
SLPUSDT,1423,90.72700245004826
TRXAUD,1424,967.5767182668438
TRXEUR,1425,1002.6576387798691
VETTRY,1426,360.8210278869315
SHIBUSDT,1427,71.94395876939734
SHIBBUSD,1428,71.88971167415745
ICPBTC,1429,129.8973117993427
ICPBNB,1430,123.54682016718594
ICPBUSD,1431,102.83067021728563
ICPUSDT,1432,102.90343099197021
BTCGYEN,1433,14.975799794800805
USDTGYEN,1434,14.098645188935805
SHIBEUR,1435,162.04124966875773
SHIBRUB,1436,164.21449536417833
ETCEUR,1437,232.2173647434909
ETCBRL,1438,235.6965387079272
DOGEBIDR,1439,376.63744756456526
ARBTC,1440,196.40227617750324
ARBNB,1441,198.8108629464648
ARBUSD,1442,127.56303114822525
ARUSDT,1443,127.6961274534174
POLSBTC,1444,192.1996642035435
POLSBNB,1445,502.30196943351905
POLSBUSD,1446,136.09741887731812
POLSUSDT,1447,137.29666683446573
MDXBTC,1448,483.2872989474448
MDXBNB,1449,222.02613448110603
MDXBUSD,1450,448.07961021378185
MDXUSDT,1451,448.09151323895503
MASKBNB,1452,212.1090216082041
MASKBUSD,1453,250.1389006196883
MASKUSDT,1454,252.36324469178513
LPTBTC,1455,215.4071779146352
LPTBNB,1456,228.49596599582966
LPTBUSD,1457,183.8768747165838
LPTUSDT,1458,184.23957440687678
ETHUAH,1459,362.6058918464077
MATICBRL,1460,305.37527827772254
SOLEUR,1461,279.2165135576084
SHIBBRL,1462,479.32222854155725
AGIXBTC,1463,199.20440837692175
ICPEUR,1464,472.4069631058292
MATICGBP,1465,480.9100095052913
SHIBTRY,1466,667.7478997240476
MATICBIDR,1467,491.384062841391
MATICRUB,1468,493.38131550420667
NUBTC,1469,66.22183909201537
NUBNB,1470,156.70691576169045
NUBUSD,1471,159.69538552713362
NUUSDT,1472,159.81986830000176
XVGUSDT,1473,182.63727998894322
RLCBUSD,1474,198.13648518552114
CELRBUSD,1475,213.44884128560867
ATMBUSD,1476,209.3080261551561
ZENBUSD,1477,194.61337904017557
FTMBUSD,1478,189.58868451684432
THETABUSD,1479,394.6831256225281
WINBUSD,1480,251.27372550308596
KAVABUSD,1481,205.1952739597646
XEMBUSD,1482,249.78460675134892
ATABTC,1483,53.32005573644398
ATABNB,1484,60.33913930570463
ATABUSD,1485,52.88338950735718
ATAUSDT,1486,52.85626739082322
GTCBTC,1487,112.83834636881691
GTCBNB,1488,117.87198089001576
GTCBUSD,1489,105.81763176300966
GTCUSDT,1490,105.83797435048612
TORNBTC,1491,136.7210715269314
TORNBNB,1492,151.5835320615876
TORNBUSD,1493,132.52041418808847
TORNUSDT,1494,132.59141442650738
MATICTRY,1495,233.2546974303806
ETCGBP,1496,498.9585939626106
SOLGBP,1497,445.75524397895333
BAKEBTC,1498,428.73831401220036
COTIBUSD,1499,307.7540478385201
KEEPBTC,1500,134.48980921266843
KEEPBNB,1501,123.47945925658611
KEEPBUSD,1502,102.08246219533353
KEEPUSDT,1503,101.94234863435163
SOLTRY,1504,226.63422064775287
RUNEGBP,1505,212.14940734857748
SOLBRL,1506,221.1613554245222
SCBUSD,1507,181.54208194668817
CHRBUSD,1508,260.08285366723265
STMXBUSD,1509,210.12779075054854
HNTBUSD,1510,385.2116938097131
FTTBUSD,1511,328.16634819470556
DOCKBUSD,1512,268.8154721936765
ADABIDR,1513,432.43882508015537
ERNBNB,1514,203.39860996969168
ERNBUSD,1515,222.67053624864064
ERNUSDT,1516,223.6760838447297
KLAYBTC,1517,483.083460356381
KLAYBNB,1518,696.9234798335364
KLAYBUSD,1519,275.81710993193104
KLAYUSDT,1520,276.0352938730376
RUNEEUR,1521,221.6216699888193
MATICAUD,1522,524.4442635253313
DOTRUB,1523,396.8335727109285
UTKBUSD,1524,352.0629636683381
IOTXBUSD,1525,147.04383065510223
PHAUSDT,1526,678.254473951475
SOLRUB,1527,410.32725732480344
RUNEAUD,1528,190.09647803158896
BUSDUAH,1529,11315.000289664513
BONDBTC,1530,489.7089916861762
BONDBNB,1531,244.78805521799222
BONDBUSD,1532,363.1153417729367
BONDUSDT,1533,365.27453199656253
MLNBTC,1534,247.33211507249936
MLNBNB,1535,168.9110731869816
MLNBUSD,1536,213.70432285307336
MLNUSDT,1537,214.12205782033587
GRTTRY,1538,262.6551141692192
CAKEBRL,1539,334.57436497971867
ICPRUB,1540,420.4886153727219
DOTAUD,1541,330.76023996357355
AAVEBRL,1542,286.48768705908947
EOSAUD,1543,459.17960128416365
DEXEUSDT,1544,52.75560045416536
LTOBUSD,1545,377.46699366802955
ADXBUSD,1546,122.9468918073733
QUICKBTC,1547,528.3880024506943
QUICKBNB,1548,747.1784892118156
QUICKBUSD,1549,361.91862517815946
C98USDT,1550,66.50573338092295
C98BUSD,1551,66.46250995142933
C98BNB,1552,67.20178526203094
C98BTC,1553,64.5072287609703
CLVBTC,1554,177.4107308196086
CLVBNB,1555,164.03405680608705
CLVBUSD,1556,205.47241394145908
CLVUSDT,1557,205.87476152060802
QNTBTC,1558,172.50993966707847
QNTBNB,1559,206.66541362679843
QNTBUSD,1560,155.26667301612468
QNTUSDT,1561,155.53558706620066
FLOWBTC,1562,312.9599098318502
FLOWBNB,1563,207.12339465768116
FLOWBUSD,1564,269.20838234935945
FLOWUSDT,1565,269.6944347001055
XECBUSD,1566,186.2659930574541
AXSBRL,1567,542.1481832560132
AXSAUD,1568,533.4820065059562
TVKUSDT,1569,251.58514613308583
MINABTC,1570,410.1550018636876
MINABNB,1571,254.1400547787344
MINABUSD,1572,344.929937622558
MINAUSDT,1573,343.8889157385333
RAYBNB,1574,355.0079585199101
RAYBUSD,1575,279.9060128213712
RAYUSDT,1576,280.31181114434384
FARMBTC,1577,172.2052344774408
FARMBNB,1578,167.90562187547212
FARMBUSD,1579,183.82137521518882
FARMUSDT,1580,178.8054571066807
ALPACABTC,1581,219.04957095921588
ALPACABNB,1582,203.54512650256416
ALPACABUSD,1583,231.07853960227328
ALPACAUSDT,1584,230.7834376913369
TLMTRY,1585,305.186632169924
QUICKUSDT,1586,317.0281437765612
ORNBUSD,1587,528.5589054342513
MBOXBTC,1588,157.62978368764152
MBOXBNB,1589,151.9900229350043
MBOXBUSD,1590,196.68398219733754
MBOXUSDT,1591,196.10257921832508
VGXBTC,1592,391.4153967701145
VGXETH,1593,442.25440386432757
FORUSDT,1594,148.8874685728936
REQUSDT,1595,292.4395091271523
GHSTUSDT,1596,891.4583723064738
TRURUB,1597,461.93128605051714
FISBRL,1598,549.396012484038
WAXPUSDT,1599,165.35465692180824
WAXPBUSD,1600,165.2322330132237
WAXPBNB,1601,178.02129554435356
WAXPBTC,1602,182.81374112824332
TRIBEBTC,1603,409.1115333413038
TRIBEBNB,1604,443.69762391582276
TRIBEBUSD,1605,534.8143595649627
TRIBEUSDT,1606,535.2919372609418
GNOUSDT,1607,274.7600047782371
GNOBUSD,1608,274.2187769358987
GNOBNB,1609,269.12852404994936
GNOBTC,1610,279.538557689907
ARPATRY,1611,691.5976207258732
PROMBTC,1612,153.28281747992983
MTLBUSD,1613,998.366317621969
OGNBUSD,1614,481.719034030523
XECUSDT,1615,191.0195813328987
C98BRL,1616,748.8674684357625
SOLAUD,1617,440.61066017636864
SUSHIBIDR,1618,423.496889082595
XRPBIDR,1619,516.3193645135008
POLYBUSD,1620,286.58977821067117
ELFUSDT,1621,293.77998965375934
DYDXUSDT,1622,152.25446644710806
DYDXBUSD,1623,152.18147732341563
DYDXBNB,1624,173.86285711218608
DYDXBTC,1625,169.66949932437905
ELFBUSD,1626,285.799179595438
POLYUSDT,1627,254.61884921269532
IDEXUSDT,1628,86.8840390737289
VIDTUSDT,1629,113.40735607549827
SOLBIDR,1630,273.26030747052056
AXSBIDR,1631,649.3000427787829
BTCUSDP,1632,567.7214017956765
ETHUSDP,1633,499.6528614332835
BNBUSDP,1634,481.52685278419517
USDPBUSD,1635,357.2373250228992
USDPUSDT,1636,356.6670833161589
GALAUSDT,1637,43.869089100149786
GALABUSD,1638,43.87844378686395
GALABNB,1639,45.932706113376206
GALABTC,1640,45.671435097900286
FTMBIDR,1641,253.7072356951482
ALGOBIDR,1642,250.42674624248178
CAKEAUD,1643,347.759809904553
KSMAUD,1644,280.64924129455375
WAVESRUB,1645,224.85303729984815
SUNBUSD,1646,205.3787200882526
ILVUSDT,1647,228.10445028010952
